trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
29404,2019,BR,NL,MEATC,MACHI,0.87,0,0
50617,2019,BR,WL,HOTEL,MOTOR,0.87,0,0
48446,2019,BR,WF,VEGET,EDUCA,0.87,0,0
12061,2019,BR,ES,FINAN,REALE,0.87,0,0
50522,2019,BR,WL,HEAVY,SUGAR,0.87,0,0
35885,2019,BR,SE,RUBBE,RUBBE,0.87,0,0
46084,2019,BR,WE,NONME,CONST,0.87,0,0
40278,2019,BR,US,RADIO,WOODW,0.87,0,0
31739,2019,BR,PT,AIRTR,RADIO,0.87,0,0
43213,2019,BR,WA,MEATP,BIODI,0.87,0,0
22266,2019,BR,IT,POSTT,PUBLI,0.87,0,0
16526,2019,BR,FR,WOODW,FABRI,0.87,0,0
14111,2019,BR,FR,AIRTR,AUXIL,0.87,0,0
44339,2019,BR,WA,PRIVA,WOODW,0.87,0,0
47808,2019,BR,WF,PAPER,CRUDE,0.87,0,0
6571,2019,BR,CN,OILSE,RESEA,0.87,0,0
52800,2019,BR,WL,PRINT,SALEM,0.87,0,0
32020,2019,BR,PT,CROPS,BEVER,0.87,0,0
45194,2019,BR,WA,WHEAT,COKIN,0.87,0,0
50176,2019,BR,WL,FURNI,RECRE,0.87,0,0
25963,2019,BR,LU,BASIC,MOTO1,0.86,0,0
38599,2019,BR,US,ELECT,FINAN,0.86,0,0
57847,2019,BR,WM,VEGET,CRUDE,0.86,0,0
27214,2019,BR,MX,FABRI,RUBBE,0.86,0,0
54878,2019,BR,WM,CROPS,FOOD3,0.86,0,0
28482,2019,BR,NL,BASIC,RESEA,0.86,0,0
51214,2019,BR,WL,MEATC,BEVER,0.86,0,0
50247,2019,BR,WL,GASDI,INLAN,0.86,0,0
6041,2019,BR,CN,LEATH,COMPU,0.86,0,0
52099,2019,BR,WL,OFFIC,FINAN,0.86,0,0
38542,2019,BR,US,CRUDE,TRANS,0.86,0,0
16682,2019,BR,GB,BASIC,SEWAG,0.86,0,0
59120,2019,BR,ZA,RADIO,OFFIC,0.86,0,0
56561,2019,BR,WM,PAPER,MEAT4,0.86,0,0
6635,2019,BR,CN,PAPER,INSUR,0.86,0,0
58199,2019,BR,ZA,CEREA,KEROS,0.86,0,0
44000,2019,BR,WA,PLANT,BASIC,0.86,0,0
43809,2019,BR,WA,OILSE,PAPE1,0.86,0,0
29106,2019,BR,NL,FURNI,FABRI,0.86,0,0
15151,2019,BR,FR,HOTEL,WOODW,0.86,0,0
26987,2019,BR,MX,COPP1,COPP1,0.86,0,0
56086,2019,BR,WM,MOTO1,RESEA,0.86,0,0
47135,2019,BR,WF,FISH5,MEATC,0.86,0,0
38700,2019,BR,US,FABRI,HEALT,0.86,0,0
17483,2019,BR,GB,PAPER,BUSIN,0.86,0,0
23161,2019,BR,JP,CEREA,PIGS9,0.86,0,0
2000,2019,BR,BE,COPP1,MACHI,0.86,0,0
8891,2019,BR,DE,FURNI,MEMBE,0.86,0,0
24715,2019,BR,JP,WOODW,BUSIN,0.86,0,0
48386,2019,BR,WF,TRANS,MOTO1,0.86,0,0
17406,2019,BR,GB,NAPHT,BEVER,0.86,0,0
38343,2019,BR,US,COPP1,MOTO1,0.86,0,0
49775,2019,BR,WL,FABRI,ANIMA,0.86,0,0
24962,2019,BR,KR,COPP1,BASIC,0.86,0,0
49618,2019,BR,WL,DAIRY,REALE,0.86,0,0
51444,2019,BR,WL,MEDIC,MEAT4,0.86,0,0
27724,2019,BR,MX,NONME,FABRI,0.86,0,0
43354,2019,BR,WA,MOTO1,PFERT,0.86,0,0
56914,2019,BR,WM,PROCE,BUSIN,0.86,0,0
48890,2019,BR,WL,BASIC,VEGE1,0.86,0,0
38186,2019,BR,US,BUSIN,WOODW,0.86,0,0
54919,2019,BR,WM,CROPS,PAPE4,0.85,0,0
9820,2019,BR,DE,RADIO,HOTEL,0.85,0,0
29388,2019,BR,NL,MEATC,FABRI,0.85,0,0
45094,2019,BR,WA,VEGET,CHEM1,0.85,0,0
15670,2019,BR,FR,PAPER,RETA1,0.85,0,0
38646,2019,BR,US,ELECT,RECRE,0.85,0,0
14154,2019,BR,FR,AIRTR,RETA1,0.85,0,0
48144,2019,BR,WF,RUBBE,HOTEL,0.85,0,0
57864,2019,BR,WM,VEGET,GLASS,0.85,0,0
18670,2019,BR,HU,CROPS,PIGS9,0.85,0,0
47004,2019,BR,WF,ELECT,93197,0.85,0,0
23874,2019,BR,JP,NONF1,MOTO1,0.85,0,0
55834,2019,BR,WM,MEAT4,KEROS,0.85,0,0
5334,2019,BR,CN,BASIC,RADIO,0.85,0,0
25551,2019,BR,KR,PLANT,POULT,0.85,0,0
34851,2019,BR,RU,POSTT,ELEC4,0.85,0,0
20122,2019,BR,IN,FABRI,MOTO1,0.85,0,0
50901,2019,BR,WL,LANDT,VEGET,0.85,0,0
24466,2019,BR,JP,SEACO,PLAST,0.85,0,0
59060,2019,BR,ZA,PLAST,MOTOR,0.85,0,0
17000,2019,BR,GB,FINAN,REALE,0.85,0,0
39817,2019,BR,US,NONME,RENTI,0.85,0,0
23527,2019,BR,JP,FOOD5,WHOLE,0.85,0,0
54944,2019,BR,WM,CROPS,SUPPO,0.85,0,0
54021,2019,BR,WL,VEGET,VEGET,0.85,0,0
40690,2019,BR,US,SEACO,PUBLI,0.85,0,0
1134,2019,BR,AU,ELECT,WHOLE,0.85,0,0
17714,2019,BR,GB,RADIO,POSTT,0.85,0,0
2118,2019,BR,BE,ELECT,BUSIN,0.85,0,0
55561,2019,BR,WM,LEAD1,AUXIL,0.85,0,0
40229,2019,BR,US,RADIO,FURNI,0.85,0,0
10163,2019,BR,DE,SALEM,MACHI,0.85,0,0
55832,2019,BR,WM,MEAT4,INSUR,0.85,0,0
48246,2019,BR,WF,SUGA1,RETA1,0.85,0,0
50051,2019,BR,WL,FOOD5,RESEA,0.85,0,0
10793,2019,BR,DK,HEAVY,SEACO,0.85,0,0
14158,2019,BR,FR,AIRTR,SUPPO,0.85,0,0
1747,2019,BR,BE,BASIC,FOUND,0.85,0,0
8277,2019,BR,DE,BUSIN,MEATC,0.85,0,0
11594,2019,BR,ES,BASIC,RESEA,0.85,0,0
57437,2019,BR,WM,SUGA1,STONE,0.85,0,0
8543,2019,BR,DE,CROPS,FABRI,0.85,0,0
20178,2019,BR,IN,FORES,DIST1,0.85,0,0
47696,2019,BR,WF,MOTOR,SALEM,0.85,0,0
19484,2019,BR,ID,WOODW,WOODW,0.85,0,0
5850,2019,BR,CN,FORES,WHOLE,0.85,0,0
51161,2019,BR,WL,MEAT4,BIOGA,0.85,0,0
45440,2019,BR,WE,CROPS,ALUM1,0.85,0,0
52147,2019,BR,WL,OFFIC,SALEM,0.85,0,0
21502,2019,BR,IT,FORES,PULP5,0.85,0,0
40547,2019,BR,US,RUBBE,OFFIC,0.85,0,0
49843,2019,BR,WL,FABRI,NATUR,0.85,0,0
7101,2019,BR,CN,TEXTI,CHEM1,0.85,0,0
15511,2019,BR,FR,NONF1,FABRI,0.85,0,0
35266,2019,BR,SE,CONST,RETA1,0.85,0,0
6786,2019,BR,CN,PLAST,MEDIC,0.85,0,0
23423,2019,BR,JP,FINAN,RENTI,0.85,0,0
15903,2019,BR,FR,REALE,BUSIN,0.85,0,0
32582,2019,BR,PT,HOTEL,BUSIN,0.85,0,0
45393,2019,BR,WE,BASIC,CONST,0.85,0,0
16654,2019,BR,GB,BASIC,FOUND,0.85,0,0
27874,2019,BR,MX,PAPER,RADIO,0.85,0,0
42940,2019,BR,WA,LEATH,OFFIC,0.85,0,0
26975,2019,BR,MX,CEREA,PUBLI,0.85,0,0
46870,2019,BR,WF,CEREA,PAPER,0.85,0,0
47117,2019,BR,WF,FABRI,WHOLE,0.85,0,0
15134,2019,BR,FR,HOTEL,SALEM,0.84,0,0
49318,2019,BR,WL,COPP1,LANDT,0.84,0,0
49716,2019,BR,WL,ELECT,NATU1,0.84,0,0
54532,2019,BR,WM,CATTL,FOOD5,0.84,0,0
19941,2019,BR,IE,WOODW,FURNI,0.84,0,0
56960,2019,BR,WM,PROCE,RECRE,0.84,0,0
43674,2019,BR,WA,NONME,CONST,0.84,0,0
44607,2019,BR,WA,RUBBE,HEALT,0.84,0,0
49976,2019,BR,WL,FOOD5,BUSIN,0.84,0,0
1764,2019,BR,BE,BASIC,PLAST,0.84,0,0
49518,2019,BR,WL,CRUDE,FURNI,0.84,0,0
38446,2019,BR,US,CRUDE,ELECT,0.84,0,0
12108,2019,BR,ES,FORES,PAPER,0.84,0,0
51970,2019,BR,WL,NONF1,CHARC,0.84,0,0
54777,2019,BR,WM,COPP1,FINAN,0.84,0,0
11169,2019,BR,DK,SEACO,HOTEL,0.84,0,0
18230,2019,BR,GR,HEAVY,FABRI,0.84,0,0
53634,2019,BR,WL,TEXTI,PIGS9,0.84,0,0
37522,2019,BR,TR,PLANT,WEARI,0.84,0,0
12313,2019,BR,ES,HOTEL,PRINT,0.84,0,0
10383,2019,BR,DE,WHOLE,CEMEN,0.84,0,0
8410,2019,BR,DE,COMPU,RECRE,0.84,0,0
44136,2019,BR,WA,PLAST,PLANT,0.84,0,0
7062,2019,BR,CN,SUGA1,DAIRY,0.84,0,0
46837,2019,BR,WF,CEREA,FOUND,0.84,0,0
14084,2019,BR,FI,WHOLE,RETA1,0.84,0,0
52757,2019,BR,WL,PRINT,HOTEL,0.84,0,0
56221,2019,BR,WM,MOTOR,WHOLE,0.84,0,0
54086,2019,BR,WL,WOODW,FOOD5,0.84,0,0
17636,2019,BR,GB,PREC1,RUBBE,0.84,0,0
15487,2019,BR,FR,MOTOR,SEACO,0.84,0,0
20634,2019,BR,IN,PREC1,PRINT,0.84,0,0
50906,2019,BR,WL,LANDT,WOODW,0.84,0,0
53196,2019,BR,WL,RUBBE,DISTR,0.84,0,0
40418,2019,BR,US,RETA1,FABRI,0.84,0,0
51789,2019,BR,WL,MOTOR,PRIVA,0.84,0,0
55352,2019,BR,WM,FOOD5,TRAN1,0.84,0,0
27123,2019,BR,MX,ELECT,REALE,0.84,0,0
46477,2019,BR,WE,TRANS,SALEM,0.84,0,0
5650,2019,BR,CN,ELECT,WHOLE,0.84,0,0
42409,2019,BR,WA,GASDI,PRIVA,0.84,0,0
23031,2019,BR,JP,BEVER,RETA1,0.84,0,0
30203,2019,BR,NO,BASIC,FABRI,0.84,0,0
13539,2019,BR,FI,AIRTR,SUPPO,0.84,0,0
35256,2019,BR,SE,CONST,PRINT,0.84,0,0
8579,2019,BR,DE,CROPS,RETA1,0.84,0,0
52591,2019,BR,WL,PLAST,LEADZ,0.84,0,0
54135,2019,BR,WL,WOODW,RETAI,0.84,0,0
8961,2019,BR,DE,GASDI,SEACO,0.84,0,0
35941,2019,BR,SE,SUPPO,AIRTR,0.84,0,0
31267,2019,BR,PL,MEDIC,MACHI,0.84,0,0
22136,2019,BR,IT,PLANT,TEXTI,0.84,0,0
356,2019,BR,AT,LANDT,CEMEN,0.84,0,0
30184,2019,BR,NO,ALUM1,SANDC,0.84,0,0
55975,2019,BR,WM,MEDIC,MEDIC,0.84,0,0
18746,2019,BR,HU,HOTEL,BUSIN,0.84,0,0
56991,2019,BR,WM,PULP5,COLLE,0.84,0,0
10514,2019,BR,DE,WOODW,MACHI,0.84,0,0
35269,2019,BR,SE,CONST,SALEM,0.84,0,0
3456,2019,BR,BG,CROPS,TEXTI,0.84,0,0
37812,2019,BR,US,ALUM1,RUBBE,0.84,0,0
10519,2019,BR,DE,WOODW,PAPER,0.84,0,0
57577,2019,BR,WM,TOBAC,HEALT,0.83,0,0
47310,2019,BR,WF,HEAVY,BEVER,0.83,0,0
15130,2019,BR,FR,HOTEL,RENTI,0.83,0,0
46483,2019,BR,WE,TRANS,TEXTI,0.83,0,0
56681,2019,BR,WM,PETRO,WHOLE,0.83,0,0
26953,2019,BR,MX,CEREA,CEREA,0.83,0,0
23451,2019,BR,JP,FISHF,FISH5,0.83,0,0
53760,2019,BR,WL,TRAN2,HOTEL,0.83,0,0
55236,2019,BR,WM,FOOD5,CERAM,0.83,0,0
20171,2019,BR,IN,FORES,BUSIN,0.83,0,0
55823,2019,BR,WM,MEAT4,EDUCA,0.83,0,0
30227,2019,BR,NO,BASIC,TRANS,0.83,0,0
35221,2019,BR,SE,CONST,HOTEL,0.83,0,0
28687,2019,BR,NL,CEREA,MEATP,0.83,0,0
45486,2019,BR,WE,CROPS,PRINT,0.83,0,0
54030,2019,BR,WL,WEARI,CHEM1,0.83,0,0
8669,2019,BR,DE,ELECT,POSTT,0.83,0,0
17581,2019,BR,GB,PREC1,ALUM1,0.83,0,0
48851,2019,BR,WL,BASIC,NONF1,0.83,0,0
6860,2019,BR,CN,PULP5,ELEC2,0.83,0,0
41196,2019,BR,US,WOODW,SUPPO,0.83,0,0
39440,2019,BR,US,MEAT4,EDUCA,0.83,0,0
37105,2019,BR,TR,KEROS,VEGET,0.83,0,0
2952,2019,BR,BE,PULP5,RUBBE,0.83,0,0
36416,2019,BR,SK,CROPS,POULT,0.83,0,0
50371,2019,BR,WL,GLASS,MOTOR,0.83,0,0
40735,2019,BR,US,SUPPO,CONST,0.83,0,0
50126,2019,BR,WL,FURNI,FINAN,0.83,0,0
49042,2019,BR,WL,CEMEN,CEMEN,0.83,0,0
12791,2019,BR,ES,PLAST,RUBBE,0.83,0,0
14389,2019,BR,FR,BUSIN,RUBBE,0.83,0,0
10378,2019,BR,DE,WHOLE,BEVER,0.83,0,0
50896,2019,BR,WL,LANDT,TEXTI,0.83,0,0
29952,2019,BR,NL,SEACO,RENTI,0.83,0,0
40852,2019,BR,US,TEXTI,TEXTI,0.83,0,0
8419,2019,BR,DE,COMPU,SUPPO,0.83,0,0
56753,2019,BR,WM,PLAST,TRANS,0.83,0,0
1006,2019,BR,AU,CROPS,CATTL,0.83,0,0
12391,2019,BR,ES,LANDT,FABRI,0.83,0,0
39035,2019,BR,US,GLASS,GLASS,0.83,0,0
57640,2019,BR,WM,TRANS,CEMEN,0.83,0,0
18360,2019,BR,GR,NAPHT,MOTOR,0.83,0,0
57891,2019,BR,WM,VEGET,OFFIC,0.83,0,0
49525,2019,BR,WL,CRUDE,LANDT,0.82,0,0
24537,2019,BR,JP,TRANS,ELECT,0.82,0,0
40391,2019,BR,US,RETA1,AIRTR,0.82,0,0
54998,2019,BR,WM,ELECT,BEVER,0.82,0,0
36807,2019,BR,TR,CROPS,ANIMA,0.82,0,0
38670,2019,BR,US,FABRI,BASIC,0.82,0,0
55808,2019,BR,WM,MEAT1,WEARI,0.82,0,0
51267,2019,BR,WL,MEATC,PFERT,0.82,0,0
23085,2019,BR,JP,BUSIN,MACHI,0.82,0,0
54794,2019,BR,WM,COPP1,LIQUE,0.82,0,0
50989,2019,BR,WL,LEATH,CONST,0.82,0,0
6287,2019,BR,CN,MOTO1,MACHI,0.82,0,0
49865,2019,BR,WL,FABRI,PULP5,0.82,0,0
37779,2019,BR,US,ALUM1,CONST,0.82,0,0
51086,2019,BR,WL,MEAT1,COPP1,0.82,0,0
2602,2019,BR,BE,MEDIC,PUBLI,0.82,0,0
57364,2019,BR,WM,SUGA1,FOOD2,0.82,0,0
1823,2019,BR,BE,BUSIN,FOOD5,0.82,0,0
49845,2019,BR,WL,FABRI,NONF1,0.82,0,0
15067,2019,BR,FR,HOTEL,COMPU,0.82,0,0
57136,2019,BR,WM,RADIO,RETA1,0.82,0,0
31086,2019,BR,PL,FOOD5,DAIRY,0.82,0,0
28206,2019,BR,MX,TEXTI,RETA1,0.82,0,0
28114,2019,BR,MX,RUBBE,HOTEL,0.82,0,0
53801,2019,BR,WL,TRAN2,SALEM,0.82,0,0
23468,2019,BR,JP,FOOD5,DAIRY,0.82,0,0
9234,2019,BR,DE,MEDIC,BASIC,0.82,0,0
44763,2019,BR,WA,SUGA1,RUBBE,0.82,0,0
882,2019,BR,AT,VEGET,BEVER,0.82,0,0
28678,2019,BR,NL,CEREA,FURNI,0.82,0,0
57661,2019,BR,WM,TRANS,FABRI,0.82,0,0
26213,2019,BR,LU,FOOD5,WHOLE,0.82,0,0
28763,2019,BR,NL,CROPS,VEGE1,0.82,0,0
36565,2019,BR,SK,RADIO,MACHI,0.82,0,0
58844,2019,BR,ZA,NAPHT,PLAST,0.82,0,0
58637,2019,BR,ZA,MEAT1,RENTI,0.82,0,0
55237,2019,BR,WM,FOOD5,CEREA,0.82,0,0
21622,2019,BR,IT,HEAVY,KEROS,0.82,0,0
53164,2019,BR,WL,RAILW,WOODW,0.82,0,0
41379,2019,BR,WA,BASIC,DISTR,0.82,0,0
6575,2019,BR,CN,OILSE,SEACO,0.82,0,0
36413,2019,BR,SK,CROPS,OFFIC,0.82,0,0
19673,2019,BR,IE,MEDIC,WHOLE,0.82,0,0
46815,2019,BR,WF,CEREA,CERAM,0.82,0,0
9368,2019,BR,DE,MOTOR,BASIC,0.82,0,0
27835,2019,BR,MX,PAPER,CONST,0.82,0,0
41459,2019,BR,WA,BASIC,SUGA1,0.82,0,0
51388,2019,BR,WL,MEDIC,BRICK,0.82,0,0
48865,2019,BR,WL,BASIC,PRINT,0.82,0,0
15259,2019,BR,FR,LANDT,HEALT,0.82,0,0
18867,2019,BR,HU,RADIO,MACHI,0.82,0,0
48240,2019,BR,WF,SUGA1,PUBLI,0.82,0,0
52445,2019,BR,WL,PFERT,FOOD5,0.82,0,0
54996,2019,BR,WM,ELECT,AUXIL,0.82,0,0
43379,2019,BR,WA,MOTOR,BASIC,0.82,0,0
42046,2019,BR,WA,ELECT,VEGE1,0.81,0,0
28853,2019,BR,NL,CRUDE,PUBLI,0.81,0,0
3805,2019,BR,CA,CROPS,MEAT4,0.81,0,0
17918,2019,BR,GB,TRANS,AIRTR,0.81,0,0
39388,2019,BR,US,LEATH,HEALT,0.81,0,0
7022,2019,BR,CN,RUBBE,RADIO,0.81,0,0
31815,2019,BR,PT,BASIC,RUBBE,0.81,0,0
41448,2019,BR,WA,BASIC,RECRE,0.81,0,0
38078,2019,BR,US,BUSIN,AIRTR,0.81,0,0
56505,2019,BR,WM,OILSE,STONE,0.81,0,0
18335,2019,BR,GR,MOTOR,PADDY,0.81,0,0
19542,2019,BR,IE,CEREA,FORES,0.81,0,0
15027,2019,BR,FR,HEAVY,LIQUE,0.81,0,0
45001,2019,BR,WA,TRANS,PLAST,0.81,0,0
34288,2019,BR,RU,CROPS,HOTEL,0.81,0,0
35386,2019,BR,SE,ELECT,RESEA,0.81,0,0
38058,2019,BR,US,BRICK,CONST,0.81,0,0
38411,2019,BR,US,CROPS,WHOLE,0.81,0,0
5724,2019,BR,CN,FISH5,FOOD5,0.81,0,0
38790,2019,BR,US,FINAN,REALE,0.81,0,0
3745,2019,BR,CA,CEREA,WHOLE,0.81,0,0
29931,2019,BR,NL,SEACO,FURNI,0.81,0,0
7000,2019,BR,CN,RUBBE,LANDT,0.81,0,0
19101,2019,BR,ID,ELECT,OFFIC,0.81,0,0
51946,2019,BR,WL,NFERT,POULT,0.81,0,0
40454,2019,BR,US,RETA1,PLAST,0.81,0,0
36695,2019,BR,TR,BASIC,MOTO1,0.81,0,0
5127,2019,BR,CH,PREC1,WHOLE,0.81,0,0
52930,2019,BR,WL,PULP5,WHOLE,0.81,0,0
42547,2019,BR,WA,HEAVY,MOTO1,0.81,0,0
32761,2019,BR,PT,LANDT,RADIO,0.81,0,0
48481,2019,BR,WF,WOODW,CHARC,0.81,0,0
47472,2019,BR,WF,MEAT4,MEAT4,0.81,0,0
28551,2019,BR,NL,BUSIN,CONST,0.81,0,0
15068,2019,BR,FR,HOTEL,CONST,0.81,0,0
54380,2019,BR,WM,BASIC,RAWMI,0.81,0,0
20175,2019,BR,IN,FORES,COKEO,0.81,0,0
52539,2019,BR,WL,PLAST,ADDIT,0.81,0,0
50405,2019,BR,WL,GLASS,WOODW,0.81,0,0
47037,2019,BR,WF,ELECT,MOTO1,0.81,0,0
38302,2019,BR,US,COMPU,POSTT,0.81,0,0
11187,2019,BR,DK,SEACO,NONME,0.81,0,0
53168,2019,BR,WL,RUBBE,AIRTR,0.81,0,0
4415,2019,BR,CA,PREC1,RECRE,0.81,0,0
46631,2019,BR,WF,BASIC,FOUND,0.81,0,0
45625,2019,BR,WE,FOOD5,CONST,0.81,0,0
605,2019,BR,AT,POSTT,POSTT,0.81,0,0
55075,2019,BR,WM,ELECT,PRIVA,0.81,0,0
32096,2019,BR,PT,CRUDE,NONSP,0.81,0,0
44993,2019,BR,WA,TRANS,NONME,0.81,0,0
34652,2019,BR,RU,MEATC,WOODW,0.81,0,0
32552,2019,BR,PT,HEAVY,PLAST,0.81,0,0
38402,2019,BR,US,CROPS,PUBLI,0.81,0,0
48803,2019,BR,WL,BASIC,COMPU,0.81,0,0
28686,2019,BR,NL,CEREA,MEATC,0.81,0,0
24482,2019,BR,JP,SEACO,RETA1,0.81,0,0
8877,2019,BR,DE,FURNI,CONST,0.8,0,0
4410,2019,BR,CA,PREC1,PAPER,0.8,0,0
8413,2019,BR,DE,COMPU,RETA1,0.8,0,0
46634,2019,BR,WF,BASIC,HEALT,0.8,0,0
21173,2019,BR,IT,CEREA,PIGS9,0.8,0,0
31829,2019,BR,PT,BEVER,DIST1,0.8,0,0
47825,2019,BR,WF,PAPER,INSUR,0.8,0,0
46636,2019,BR,WF,BASIC,INSUR,0.8,0,0
37009,2019,BR,TR,HEAVY,HEAVY,0.8,0,0
33727,2019,BR,RO,CROPS,MEATA,0.8,0,0
56548,2019,BR,WM,PAPER,GASDI,0.8,0,0
47598,2019,BR,WF,MOTO1,PUBLI,0.8,0,0
24457,2019,BR,JP,SEACO,MOTO1,0.8,0,0
57697,2019,BR,WM,TRANS,MOTO1,0.8,0,0
41825,2019,BR,WA,CROPS,FURNI,0.8,0,0
50662,2019,BR,WL,HOTEL,SEACO,0.8,0,0
43381,2019,BR,WA,MOTOR,BIODI,0.8,0,0
11306,2019,BR,DK,WOODW,FURNI,0.8,0,0
45682,2019,BR,WE,FOOD5,POSTT,0.8,0,0
53222,2019,BR,WL,RUBBE,LEAD1,0.8,0,0
57600,2019,BR,WM,TOBAC,PFERT,0.8,0,0
57918,2019,BR,WM,VEGET,TOBAC,0.8,0,0
45638,2019,BR,WE,FOOD5,FINAN,0.8,0,0
40221,2019,BR,US,RADIO,ELECT,0.8,0,0
19182,2019,BR,ID,FOOD5,RETAI,0.8,0,0
51771,2019,BR,WL,MOTOR,OFFIC,0.8,0,0
39691,2019,BR,US,MOTOR,WHOLE,0.8,0,0
29768,2019,BR,NL,RADIO,FABRI,0.8,0,0
44106,2019,BR,WA,PLAST,FOOD3,0.8,0,0
55066,2019,BR,WM,ELECT,PAPER,0.8,0,0
40827,2019,BR,US,TEXTI,FURNI,0.8,0,0
51187,2019,BR,WL,MEAT4,PFERT,0.8,0,0
42258,2019,BR,WA,FORES,WHOLE,0.8,0,0
13134,2019,BR,ES,RUBBE,SALEM,0.8,0,0
55152,2019,BR,WM,FABRI,LANDT,0.8,0,0
38787,2019,BR,US,FINAN,PUBLI,0.8,0,0
16658,2019,BR,GB,BASIC,INERT,0.8,0,0
32026,2019,BR,PT,CROPS,FORES,0.8,0,0
41633,2019,BR,WA,CEREA,PAPER,0.8,0,0
54176,2019,BR,WL,WOOLS,WHOLE,0.8,0,0
6793,2019,BR,CN,PLAST,PAPER,0.8,0,0
42009,2019,BR,WA,ELECT,MEATP,0.8,0,0
22776,2019,BR,IT,WHOLE,POSTT,0.8,0,0
24989,2019,BR,KR,CROPS,ANIMA,0.8,0,0
57713,2019,BR,WM,TRANS,PAPER,0.8,0,0
15350,2019,BR,FR,LEATH,RECRE,0.8,0,0
22809,2019,BR,IT,WOODW,MOTO1,0.8,0,0
22242,2019,BR,IT,POSTT,HOTEL,0.8,0,0
23153,2019,BR,JP,CEREA,MACHI,0.8,0,0
37948,2019,BR,US,BASIC,GASDI,0.8,0,0
56549,2019,BR,WM,PAPER,GLASS,0.8,0,0
43197,2019,BR,WA,MEATC,SALEM,0.8,0,0
10777,2019,BR,DK,FOOD5,PIGS9,0.8,0,0
53543,2019,BR,WL,TEXTI,AIRTR,0.8,0,0
49074,2019,BR,WL,CERAM,BIOGA,0.8,0,0
8874,2019,BR,DE,FURNI,BUSIN,0.79,0,0
56598,2019,BR,WM,PAPER,TEXTI,0.79,0,0
36772,2019,BR,TR,CERAM,CONST,0.79,0,0
35347,2019,BR,SE,CROPS,WEARI,0.79,0,0
50097,2019,BR,WL,FURNI,ALUM1,0.79,0,0
21078,2019,BR,IT,BUSIN,FOOD5,0.79,0,0
1712,2019,BR,BE,ALUM1,WHOLE,0.79,0,0
42575,2019,BR,WA,HEAVY,PROCE,0.79,0,0
32544,2019,BR,PT,HEAVY,MOTOR,0.79,0,0
10189,2019,BR,DE,SALEM,RENTI,0.79,0,0
58813,2019,BR,ZA,MOTO1,VEGET,0.79,0,0
39099,2019,BR,US,HEAVY,NATUR,0.79,0,0
35769,2019,BR,SE,RADIO,MACHI,0.79,0,0
1462,2019,BR,AU,RUBBE,BITUM,0.79,0,0
39189,2019,BR,US,INSUR,FINAN,0.79,0,0
39306,2019,BR,US,LANDT,OFFIC,0.79,0,0
27904,2019,BR,MX,PLAST,ELECT,0.79,0,0
53239,2019,BR,WL,RUBBE,NFERT,0.79,0,0
5862,2019,BR,CN,FURNI,EDUCA,0.79,0,0
45830,2019,BR,WE,MEAT1,ALUM1,0.79,0,0
16829,2019,BR,GB,COPP1,COPP1,0.79,0,0
46831,2019,BR,WF,CEREA,FABRI,0.79,0,0
55193,2019,BR,WM,FABRI,VEGET,0.79,0,0
3909,2019,BR,CA,FABRI,BASIC,0.79,0,0
10541,2019,BR,DE,WOODW,TRANS,0.79,0,0
57911,2019,BR,WM,VEGET,RETAI,0.79,0,0
24669,2019,BR,JP,WHOLE,PFERT,0.79,0,0
53972,2019,BR,WL,VEGET,BEVER,0.79,0,0
43660,2019,BR,WA,NONF1,VEGE1,0.79,0,0
25249,2019,BR,KR,LEATH,93197,0.79,0,0
4504,2019,BR,CA,RUBBE,LANDT,0.79,0,0
20540,2019,BR,IN,PLANT,WEARI,0.79,0,0
54308,2019,BR,WM,BASIC,ELEC6,0.79,0,0
27017,2019,BR,MX,CROPS,FURNI,0.79,0,0
47103,2019,BR,WF,FABRI,PUBLI,0.79,0,0
56553,2019,BR,WM,PAPER,INSUR,0.79,0,0
20605,2019,BR,IN,PREC1,COPP1,0.79,0,0
49478,2019,BR,WL,CRUDE,93197,0.79,0,0
22137,2019,BR,IT,PLANT,WEARI,0.79,0,0
53630,2019,BR,WL,TEXTI,PAPE4,0.79,0,0
39993,2019,BR,US,PLAST,PLAST,0.79,0,0
58493,2019,BR,ZA,GLASS,RESEA,0.79,0,0
28546,2019,BR,NL,BUSIN,CHEM1,0.79,0,0
45287,2019,BR,WA,WOODW,CHEM1,0.79,0,0
37979,2019,BR,US,BASIC,PLAST,0.79,0,0
46482,2019,BR,WE,TRANS,SUPPO,0.79,0,0
10479,2019,BR,DE,WHOLE,VEGET,0.79,0,0
12314,2019,BR,ES,HOTEL,PUBLI,0.79,0,0
6612,2019,BR,CN,PAPER,DISTR,0.79,0,0
42846,2019,BR,WA,LEAD1,RADIO,0.79,0,0
57754,2019,BR,WM,TRANS,WHEAT,0.79,0,0
200,2019,BR,AT,ELECT,FABRI,0.79,0,0
40257,2019,BR,US,RADIO,RADIO,0.79,0,0
30310,2019,BR,NO,ELECT,CRUDE,0.79,0,0
11876,2019,BR,ES,CRUDE,PAPER,0.78,0,0
58393,2019,BR,ZA,FOOD5,CATTL,0.78,0,0
32254,2019,BR,PT,ELECT,RUBBE,0.78,0,0
7326,2019,BR,CN,WOODW,PUBLI,0.78,0,0
56866,2019,BR,WM,PREC1,RETAI,0.78,0,0
