trade_id,year,region1,region2,industry1,industry2,amount
14924,2019,AU,FR,HOTEL,OFFIC,48.09
43405,2019,AU,WA,COPP1,REALE,47.98
49351,2019,AU,WA,SUPPO,93197,47.91
44089,2019,AU,WA,FINAN,INSUR,47.61
26353,2019,AU,JP,MOTO1,MOTO1,47.38
41842,2019,AU,WA,AUXIL,PUBLI,47.33
58125,2019,AU,WM,VEGET,EDUCA,47.04
21420,2019,AU,IN,COKIN,CHEM1,46.93
7431,2019,AU,CN,RADIO,OFFIC,46.90
45024,2019,AU,WA,HOTEL,NONF1,46.89
43138,2019,AU,WA,COMPU,MEAT4,46.88
41592,2019,AU,WA,ALUM1,CONST,46.79
46869,2019,AU,WA,OFFIC,POSTT,46.76
50558,2019,AU,WE,BITUM,ELEC1,46.67
47971,2019,AU,WA,PROCE,CHEM1,46.65
28018,2019,AU,KR,ALUM1,FABRI,46.59
46660,2019,AU,WA,NONF1,FABRI,46.37
6306,2019,AU,CN,MEATC,FOOD5,46.27
42313,2019,AU,WA,BITUM,PFERT,46.19
7683,2019,AU,CN,TEXTI,TEXTI,46.12
49483,2019,AU,WA,SUPPO,RECRE,46.06
45516,2019,AU,WA,LANDT,POSTT,46.00
11752,2019,AU,DK,SEACO,LANDT,45.97
49401,2019,AU,WA,SUPPO,FINAN,45.97
43518,2019,AU,WA,CRUDE,KERO1,45.92
43502,2019,AU,WA,CRUDE,BITU1,45.88
6346,2019,AU,CN,MEDIC,CONST,45.62
16799,2019,AU,GB,EDUCA,RAILW,45.58
4596,2019,AU,CN,BEVER,BEVER,45.43
19285,2019,AU,ID,CATTL,CATTL,45.26
28293,2019,AU,KR,CEREA,FOOD5,45.20
4688,2019,AU,CN,BEVER,WHOLE,45.06
48347,2019,AU,WA,REALE,HOTEL,44.99
27874,2019,AU,JP,WHOLE,WHOLE,44.97
49888,2019,AU,WA,TRANS,SUPPO,44.81
45026,2019,AU,WA,HOTEL,NONME,44.73
28195,2019,AU,KR,BEVER,RETA1,44.59
42491,2019,AU,WA,BUSIN,OFFIC,44.47
4911,2019,AU,CN,CHEM1,OFFIC,44.47
