trade_id,year,region1,region2,industry1,industry2,amount,total_impact_value,factor_count,unique_factors,air_emissions,employment,energy,land,material,water,CO2_total,Water_total,Employment_total,Energy_total,Land_total,impact_intensity
4958,2019,WM,WM,ELEC6,CEMEN,75.16,21512714592.404,4.0,2.0,21512713717.193,0.0,875.211,0.0,0.0,0.0,21512713717.193,0.0,0.0,875.211,0.0,286225579.994731
10677,2019,WM,WM,MEDIC,COMPU,120.55,20627614824.642,3.0,2.0,20627614095.89,0.0,728.753,0.0,0.0,0.0,20627614095.89,0.0,0.0,728.753,0.0,171112524.468204
5029,2019,WM,WM,ELEC6,NATU1,71.34,20420748407.179,4.0,2.0,20420747576.393,0.0,830.786,0.0,0.0,0.0,20420747576.393,0.0,0.0,830.786,0.0,286245422.023816
4962,2019,WM,WM,ELEC6,CHEM1,71.19,20377770240.775,4.0,2.0,20377769411.738,0.0,829.037,0.0,0.0,0.0,20377769411.738,0.0,0.0,829.037,0.0,286244841.140258
247,2019,WM,WM,AIRTR,PFERT,206.27,19013582100.838,1.0,1.0,19013582100.838,0.0,0.0,0.0,0.0,0.0,19013582100.838,0.0,0.0,0.0,0.0,92178126.246366
5063,2019,WM,WM,ELEC6,RAILW,65.45,18734553288.555,4.0,2.0,18734552526.369,0.0,762.186,0.0,0.0,0.0,18734552526.369,0.0,0.0,762.186,0.0,286242219.840412
10767,2019,WM,WM,MEDIC,RECRE,106.09,18152658954.862,3.0,2.0,18152658313.547,0.0,641.315,0.0,0.0,0.0,18152658313.547,0.0,0.0,641.315,0.0,171106220.707531
4463,2019,WM,WM,ELEC2,MEMBE,40.79,17971621720.606,5.0,3.0,17971620692.806,0.0,1024.685,0.0,0.0,3.115,17971620692.806,3.115,0.0,1024.685,0.0,440588912.003089
275,2019,WM,WM,AIRTR,SEACO,190.67,17575400303.953,1.0,1.0,17575400303.953,0.0,0.0,0.0,0.0,0.0,17575400303.953,0.0,0.0,0.0,0.0,92177061.435742
5048,2019,WM,WM,ELEC6,PFERT,61.32,17550434351.995,4.0,2.0,17550433637.983,0.0,714.012,0.0,0.0,0.0,17550433637.983,0.0,0.0,714.012,0.0,286210605.87076
4390,2019,WM,WM,ELEC2,CATTL,39.8,17537181842.681,5.0,3.0,17537180839.727,0.0,999.915,0.0,0.0,3.04,17537180839.727,3.04,0.0,999.915,0.0,440632709.6151
202,2019,WM,WM,AIRTR,HOTEL,188.78,17401321478.528,1.0,1.0,17401321478.528,0.0,0.0,0.0,0.0,0.0,17401321478.528,0.0,0.0,0.0,0.0,92177780.901197
4458,2019,WM,WM,ELEC2,MEAT4,39.36,17343818836.365,5.0,3.0,17343817844.469,0.0,988.89,0.0,0.0,3.006,17343817844.469,3.006,0.0,988.89,0.0,440645803.769436
4531,2019,WM,WM,ELEC2,WEARI,39.36,17342950425.941,5.0,3.0,17342949434.095,0.0,988.84,0.0,0.0,3.006,17342949434.095,3.006,0.0,988.84,0.0,440623740.496469
4380,2019,WM,WM,ELEC2,AUXIL,38.98,17173612736.939,5.0,3.0,17173611754.777,0.0,979.185,0.0,0.0,2.977,17173611754.777,2.977,0.0,979.185,0.0,440574980.424295
264,2019,WM,WM,AIRTR,REALE,184.03,16963741697.635,1.0,1.0,16963741697.635,0.0,0.0,0.0,0.0,0.0,16963741697.635,0.0,0.0,0.0,0.0,92179219.136201
10729,2019,WM,WM,MEDIC,MEDIC,99.08,16954339434.326,3.0,2.0,16954338835.346,0.0,598.98,0.0,0.0,0.0,16954338835.346,0.0,0.0,598.98,0.0,171117676.971397
4459,2019,WM,WM,ELEC2,MEATA,37.37,16464198511.038,5.0,3.0,16464197569.447,0.0,938.736,0.0,0.0,2.854,16464197569.447,2.854,0.0,938.736,0.0,440572612.016002
4453,2019,WM,WM,ELEC2,LEATH,37.24,16408243434.282,5.0,3.0,16408242495.892,0.0,935.546,0.0,0.0,2.844,16408242495.892,2.844,0.0,935.546,0.0,440608040.662782
5074,2019,WM,WM,ELEC6,SALEM,57.23,16381707013.55,4.0,2.0,16381706347.086,0.0,666.464,0.0,0.0,0.0,16381706347.086,0.0,0.0,666.464,0.0,286243351.625896
5045,2019,WM,WM,ELEC6,PAPER,56.16,16075095508.695,4.0,2.0,16075094854.705,0.0,653.99,0.0,0.0,0.0,16075094854.705,0.0,0.0,653.99,0.0,286237455.639156
218,2019,WM,WM,AIRTR,MEAT1,172.97,15944312027.039,1.0,1.0,15944312027.039,0.0,0.0,0.0,0.0,0.0,15944312027.039,0.0,0.0,0.0,0.0,92179638.243852
10789,2019,WM,WM,MEDIC,TRANS,91.74,15697382222.356,3.0,2.0,15697381667.783,0.0,554.572,0.0,0.0,0.0,15697381667.783,0.0,0.0,554.572,0.0,171107283.871332
5034,2019,WM,WM,ELEC6,NONME,54.67,15649196229.849,4.0,2.0,15649195593.186,0.0,636.663,0.0,0.0,0.0,15649195593.186,0.0,0.0,636.663,0.0,286248330.525864
4393,2019,WM,WM,ELEC2,CEREA,35.33,15565794275.471,5.0,3.0,15565793385.261,0.0,887.512,0.0,0.0,2.698,15565793385.261,2.698,0.0,887.512,0.0,440582911.844636
11251,2019,WM,WM,NATUR,CHEM1,209.18,15037861002.38,2.0,2.0,14924940983.129,0.0,0.0,0.0,112920019.251,0.0,14924940983.129,0.0,0.0,0.0,0.0,71889573.584377
229,2019,WM,WM,AIRTR,NATUR,157.89,14554193335.254,1.0,1.0,14554193335.254,0.0,0.0,0.0,0.0,0.0,14554193335.254,0.0,0.0,0.0,0.0,92179323.169637
10749,2019,WM,WM,MEDIC,PFERT,84.62,14479495798.245,3.0,2.0,14479495286.699,0.0,511.546,0.0,0.0,0.0,14479495286.699,0.0,0.0,511.546,0.0,171111980.598499
4956,2019,WM,WM,ELEC6,BUSIN,50.56,14473247891.234,4.0,2.0,14473247302.413,0.0,588.821,0.0,0.0,0.0,14473247302.413,0.0,0.0,588.821,0.0,286258858.608267
256,2019,WM,WM,AIRTR,PRINT,156.46,14422421826.313,1.0,1.0,14422421826.313,0.0,0.0,0.0,0.0,0.0,14422421826.313,0.0,0.0,0.0,0.0,92179610.292171
221,2019,WM,WM,AIRTR,MEATC,149.82,13810304340.742,1.0,1.0,13810304340.742,0.0,0.0,0.0,0.0,0.0,13810304340.742,0.0,0.0,0.0,0.0,92179310.77788
273,2019,WM,WM,AIRTR,SALEM,148.72,13709052927.53,1.0,1.0,13709052927.53,0.0,0.0,0.0,0.0,0.0,13709052927.53,0.0,0.0,0.0,0.0,92180291.33627
5085,2019,WM,WM,ELEC6,TEXTI,46.82,13402161712.587,4.0,2.0,13402161167.342,0.0,545.246,0.0,0.0,0.0,13402161167.342,0.0,0.0,545.246,0.0,286248648.282508
4986,2019,WM,WM,ELEC6,FABRI,45.87,13129839717.624,4.0,2.0,13129839183.458,0.0,534.167,0.0,0.0,0.0,13129839183.458,0.0,0.0,534.167,0.0,286240238.012296
4403,2019,WM,WM,ELEC2,COPP1,29.12,12829529969.001,5.0,3.0,12829529235.278,0.0,731.499,0.0,0.0,2.224,12829529235.278,2.224,0.0,731.499,0.0,440574518.166243
5003,2019,WM,WM,ELEC6,HEAVY,44.74,12805618901.682,4.0,2.0,12805618380.706,0.0,520.976,0.0,0.0,0.0,12805618380.706,0.0,0.0,520.976,0.0,286223042.058158
4987,2019,WM,WM,ELEC6,FINAN,44.72,12800996456.413,4.0,2.0,12800995935.625,0.0,520.788,0.0,0.0,0.0,12800995935.625,0.0,0.0,520.788,0.0,286247684.62462
4460,2019,WM,WM,ELEC2,MEATC,29.03,12791561829.625,5.0,3.0,12791561098.073,0.0,729.334,0.0,0.0,2.217,12791561098.073,2.217,0.0,729.334,0.0,440632512.215811
5066,2019,WM,WM,ELEC6,RECRE,44.56,12754558519.553,4.0,2.0,12754558000.654,0.0,518.899,0.0,0.0,0.0,12754558000.654,0.0,0.0,518.899,0.0,286233359.954062
10763,2019,WM,WM,MEDIC,RADIO,74.44,12736801838.512,3.0,2.0,12736801388.534,0.0,449.978,0.0,0.0,0.0,12736801388.534,0.0,0.0,449.978,0.0,171101582.999893
10671,2019,WM,WM,MEDIC,CHEM1,73.87,12640158093.706,3.0,2.0,12640157647.143,0.0,446.564,0.0,0.0,0.0,12640157647.143,0.0,0.0,446.564,0.0,171113552.101069
4496,2019,WM,WM,ELEC2,PRIVA,28.26,12452136113.73,5.0,3.0,12452135401.59,0.0,709.981,0.0,0.0,2.158,12452135401.59,2.158,0.0,709.981,0.0,440627604.873673
4500,2019,WM,WM,ELEC2,RADIO,28.08,12374312246.064,5.0,3.0,12374311538.375,0.0,705.544,0.0,0.0,2.145,12374311538.375,2.145,0.0,705.544,0.0,440680635.54359
10705,2019,WM,WM,MEDIC,GASDI,72.1,12336522164.989,3.0,2.0,12336521729.153,0.0,435.837,0.0,0.0,0.0,12336521729.153,0.0,0.0,435.837,0.0,171102942.648946
4949,2019,WM,WM,ELEC6,BASIC,42.46,12153575680.7,4.0,2.0,12153575186.252,0.0,494.449,0.0,0.0,0.0,12153575186.252,0.0,0.0,494.449,0.0,286235885.084786
220,2019,WM,WM,AIRTR,MEATA,130.63,12041019178.105,1.0,1.0,12041019178.105,0.0,0.0,0.0,0.0,0.0,12041019178.105,0.0,0.0,0.0,0.0,92176522.836293
15197,2019,WM,WM,PUBLI,REALE,192.97,11985758954.164,2.0,2.0,11985757992.423,961.741,0.0,0.0,0.0,0.0,11985757992.423,0.0,961.741,0.0,0.0,62112032.720962
7512,2019,WM,WM,FURNI,SEACO,57.07,11882973455.407,5.0,2.0,11882972522.108,0.0,933.3,0.0,0.0,0.0,11882972522.108,0.0,0.0,933.3,0.0,208217512.798441
7440,2019,WM,WM,FURNI,HOTEL,56.93,11855217801.198,5.0,2.0,11855216870.078,0.0,931.12,0.0,0.0,0.0,11855216870.078,0.0,0.0,931.12,0.0,208242013.019462
10731,2019,WM,WM,MEDIC,MOTO1,69.09,11822905246.512,3.0,2.0,11822904828.821,0.0,417.691,0.0,0.0,0.0,11822904828.821,0.0,0.0,417.691,0.0,171123248.610682
10782,2019,WM,WM,MEDIC,SUPPO,67.57,11562262247.878,3.0,2.0,11562261839.395,0.0,408.483,0.0,0.0,0.0,11562261839.395,0.0,0.0,408.483,0.0,171115321.117034
168,2019,WM,WM,AIRTR,DAIRY,124.57,11482719018.022,1.0,1.0,11482719018.022,0.0,0.0,0.0,0.0,0.0,11482719018.022,0.0,0.0,0.0,0.0,92178847.37916
4526,2019,WM,WM,ELEC2,TRAN2,26.02,11464931518.11,5.0,3.0,11464930862.429,0.0,653.694,0.0,0.0,1.987,11464930862.429,1.987,0.0,653.694,0.0,440619966.107225
185,2019,WM,WM,AIRTR,FISH5,123.86,11416864461.008,1.0,1.0,11416864461.008,0.0,0.0,0.0,0.0,0.0,11416864461.008,0.0,0.0,0.0,0.0,92175556.765768
10709,2019,WM,WM,MEDIC,HOTEL,65.8,11258651817.188,3.0,2.0,11258651419.431,0.0,397.757,0.0,0.0,0.0,11258651419.431,0.0,0.0,397.757,0.0,171104130.960304
5040,2019,WM,WM,ELEC6,PADDY,38.59,11045208541.644,4.0,2.0,11045208092.287,0.0,449.357,0.0,0.0,0.0,11045208092.287,0.0,0.0,449.357,0.0,286219449.122674
4968,2019,WM,WM,ELEC6,COMPU,38.58,11043775106.131,4.0,2.0,11043774656.833,0.0,449.298,0.0,0.0,0.0,11043774656.833,0.0,0.0,449.298,0.0,286256482.792405
10735,2019,WM,WM,MEDIC,NATUR,64.5,11036436549.827,3.0,2.0,11036436159.921,0.0,389.906,0.0,0.0,0.0,11036436159.921,0.0,0.0,389.906,0.0,171107543.408171
10766,2019,WM,WM,MEDIC,REALE,64.49,11034868907.29,3.0,2.0,11034868517.439,0.0,389.851,0.0,0.0,0.0,11034868517.439,0.0,0.0,389.851,0.0,171109767.51884
4974,2019,WM,WM,ELEC6,DAIRY,37.31,10679847544.103,4.0,2.0,10679847109.61,0.0,434.493,0.0,0.0,0.0,10679847109.61,0.0,0.0,434.493,0.0,286246248.836853
290,2019,WM,WM,AIRTR,VEGET,114.88,10589740032.46,1.0,1.0,10589740032.46,0.0,0.0,0.0,0.0,0.0,10589740032.46,0.0,0.0,0.0,0.0,92180884.68367
5064,2019,WM,WM,ELEC6,RAWMI,36.77,10523581813.561,4.0,2.0,10523581385.425,0.0,428.135,0.0,0.0,0.0,10523581385.425,0.0,0.0,428.135,0.0,286200212.498259
4950,2019,WM,WM,ELEC6,BEVER,36.43,10427846183.573,4.0,2.0,10427845759.333,0.0,424.24,0.0,0.0,0.0,10427845759.333,0.0,0.0,424.24,0.0,286243375.887263
235,2019,WM,WM,AIRTR,OFFIC,110.9,10222519141.67,1.0,1.0,10222519141.67,0.0,0.0,0.0,0.0,0.0,10222519141.67,0.0,0.0,0.0,0.0,92177810.114247
5057,2019,WM,WM,ELEC6,PRINT,34.19,9784970791.123,4.0,2.0,9784970393.037,0.0,398.086,0.0,0.0,0.0,9784970393.037,0.0,0.0,398.086,0.0,286193939.488827
10716,2019,WM,WM,MEDIC,KEROS,57.05,9761775402.253,3.0,2.0,9761775057.379,0.0,344.874,0.0,0.0,0.0,9761775057.379,0.0,0.0,344.874,0.0,171109121.862454
4448,2019,WM,WM,ELEC2,KERO1,21.82,9612474253.22,5.0,3.0,9612473703.481,0.0,548.073,0.0,0.0,1.666,9612473703.481,1.666,0.0,548.073,0.0,440535025.353804
5081,2019,WM,WM,ELEC6,SUGAR,32.71,9361579539.753,4.0,2.0,9361579158.892,0.0,380.861,0.0,0.0,0.0,9361579158.892,0.0,0.0,380.861,0.0,286199313.352278
4988,2019,WM,WM,ELEC6,FISH5,32.15,9202052898.722,4.0,2.0,9202052524.351,0.0,374.371,0.0,0.0,0.0,9202052524.351,0.0,0.0,374.371,0.0,286222485.185754
5053,2019,WM,WM,ELEC6,PLAST,31.71,9077293651.667,4.0,2.0,9077293282.371,0.0,369.295,0.0,0.0,0.0,9077293282.371,0.0,0.0,369.295,0.0,286259654.735635
11291,2019,WM,WM,NATUR,GLASS,120.75,8680370241.621,2.0,2.0,8615188925.3,0.0,0.0,0.0,65181316.321,0.0,8615188925.3,0.0,0.0,0.0,0.0,71887124.154211
4420,2019,WM,WM,ELEC2,ELECT,19.67,8664895809.979,5.0,3.0,8664895314.432,0.0,494.045,0.0,0.0,1.502,8664895314.432,1.502,0.0,494.045,0.0,440513259.277021
5008,2019,WM,WM,ELEC6,INSUR,29.59,8468435784.989,4.0,2.0,8468435440.464,0.0,344.525,0.0,0.0,0.0,8468435440.464,0.0,0.0,344.525,0.0,286192490.19902
5099,2019,WM,WM,ELEC6,WOODW,28.77,8236045717.012,4.0,2.0,8236045381.941,0.0,335.07,0.0,0.0,0.0,8236045381.941,0.0,0.0,335.07,0.0,286272009.628502
15112,2019,WM,WM,PUBLI,EDUCA,132.44,8226266717.7,2.0,2.0,8226266057.622,660.078,0.0,0.0,0.0,0.0,8226266057.622,0.0,660.078,0.0,0.0,62113158.545002
287,2019,WM,WM,AIRTR,TRAN2,87.12,8030841673.46,1.0,1.0,8030841673.46,0.0,0.0,0.0,0.0,0.0,8030841673.46,0.0,0.0,0.0,0.0,92181378.253673
11266,2019,WM,WM,NATUR,EDUCA,110.46,7941093541.176,2.0,2.0,7881463489.043,0.0,0.0,0.0,59630052.133,0.0,7881463489.043,0.0,0.0,0.0,0.0,71891123.856382
11360,2019,WM,WM,NATUR,RETA1,109.88,7899587384.98,2.0,2.0,7840269004.564,0.0,0.0,0.0,59318380.416,0.0,7840269004.564,0.0,0.0,0.0,0.0,71892859.346378
4421,2019,WM,WM,ELEC2,ETHAN,17.55,7733415323.834,5.0,3.0,7733414881.559,0.0,440.935,0.0,0.0,1.341,7733414881.559,1.341,0.0,440.935,0.0,440650445.802507
5001,2019,WM,WM,ELEC6,GLASS,26.98,7722831978.242,4.0,2.0,7722831664.051,0.0,314.191,0.0,0.0,0.0,7722831664.051,0.0,0.0,314.191,0.0,286242845.746553
5094,2019,WM,WM,ELEC6,WHEAT,26.55,7600195550.673,4.0,2.0,7600195241.471,0.0,309.202,0.0,0.0,0.0,7600195241.471,0.0,0.0,309.202,0.0,286259719.422712
4425,2019,WM,WM,ELEC2,FISHF,17.17,7564981621.741,5.0,3.0,7564981189.099,0.0,431.331,0.0,0.0,1.311,7564981189.099,1.311,0.0,431.331,0.0,440592989.035585
4527,2019,WM,WM,ELEC2,TRANS,17.09,7531077148.558,5.0,3.0,7531076717.854,0.0,429.398,0.0,0.0,1.305,7531076717.854,1.305,0.0,429.398,0.0,440671571.00983
10732,2019,WM,WM,MEDIC,MOTOR,43.86,7505151144.094,3.0,2.0,7505150878.945,0.0,265.149,0.0,0.0,0.0,7505150878.945,0.0,0.0,265.149,0.0,171116077.156726
5055,2019,WM,WM,ELEC6,POULT,26.06,7460329958.627,4.0,2.0,7460329655.115,0.0,303.512,0.0,0.0,0.0,7460329655.115,0.0,0.0,303.512,0.0,286275132.717844
152,2019,WM,WM,AIRTR,CEMEN,79.74,7350423712.81,1.0,1.0,7350423712.81,0.0,0.0,0.0,0.0,0.0,7350423712.81,0.0,0.0,0.0,0.0,92179881.023451
10775,2019,WM,WM,MEDIC,SALEM,42.54,7279501765.186,3.0,2.0,7279501508.009,0.0,257.177,0.0,0.0,0.0,7279501508.009,0.0,0.0,257.177,0.0,171121339.096991
4943,2019,WM,WM,ELEC6,AIRTR,25.3,7242450072.491,4.0,2.0,7242449777.843,0.0,294.648,0.0,0.0,0.0,7242449777.843,0.0,0.0,294.648,0.0,286262848.715059
4524,2019,WM,WM,ELEC2,TOBAC,16.11,7097205291.754,5.0,3.0,7097204885.864,0.0,404.66,0.0,0.0,1.23,7097204885.864,1.23,0.0,404.66,0.0,440546573.044941
4408,2019,WM,WM,ELEC2,DIST1,15.96,7032517027.609,5.0,3.0,7032516625.419,0.0,400.972,0.0,0.0,1.219,7032516625.419,1.219,0.0,400.972,0.0,440633898.972995
224,2019,WM,WM,AIRTR,MEMBE,74.64,6880252235.764,1.0,1.0,6880252235.764,0.0,0.0,0.0,0.0,0.0,6880252235.764,0.0,0.0,0.0,0.0,92179156.427706
10721,2019,WM,WM,MEDIC,LIQUE,40.19,6876722512.68,3.0,2.0,6876722269.732,0.0,242.948,0.0,0.0,0.0,6876722269.732,0.0,0.0,242.948,0.0,171105312.582234
4982,2019,WM,WM,ELEC6,ELEC6,23.89,6837498043.652,4.0,2.0,6837497765.479,0.0,278.173,0.0,0.0,0.0,6837497765.479,0.0,0.0,278.173,0.0,286207536.360486
214,2019,WM,WM,AIRTR,LEATH,72.45,6678661178.158,1.0,1.0,6678661178.158,0.0,0.0,0.0,0.0,0.0,6678661178.158,0.0,0.0,0.0,0.0,92183039.035997
144,2019,WM,WM,AIRTR,BEVER,72.23,6657582981.532,1.0,1.0,6657582981.532,0.0,0.0,0.0,0.0,0.0,6657582981.532,0.0,0.0,0.0,0.0,92171991.991306
298,2019,WM,WM,AIRTR,WOODW,72.03,6639797716.77,1.0,1.0,6639797716.77,0.0,0.0,0.0,0.0,0.0,6639797716.77,0.0,0.0,0.0,0.0,92181003.981258
5076,2019,WM,WM,ELEC6,SEACO,23.09,6609913278.922,4.0,2.0,6609913010.008,0.0,268.914,0.0,0.0,0.0,6609913010.008,0.0,0.0,268.914,0.0,286267357.250845
11379,2019,WM,WM,NATUR,VEGET,88.94,6393728304.932,2.0,2.0,6345717492.546,0.0,0.0,0.0,48010812.387,0.0,6345717492.546,0.0,0.0,0.0,0.0,71888107.768518
4998,2019,WM,WM,ELEC6,FURNI,22.16,6343543991.267,4.0,2.0,6343543733.19,0.0,258.077,0.0,0.0,0.0,6343543733.19,0.0,0.0,258.077,0.0,286261010.436236
5036,2019,WM,WM,ELEC6,OFFIC,21.69,6208386590.673,4.0,2.0,6208386338.095,0.0,252.578,0.0,0.0,0.0,6208386338.095,0.0,0.0,252.578,0.0,286232669.002905
199,2019,WM,WM,AIRTR,GLASS,67.17,6192051761.854,1.0,1.0,6192051761.854,0.0,0.0,0.0,0.0,0.0,6192051761.854,0.0,0.0,0.0,0.0,92184781.328778
173,2019,WM,WM,AIRTR,ELEC2,65.65,6051260259.981,1.0,1.0,6051260259.981,0.0,0.0,0.0,0.0,0.0,6051260259.981,0.0,0.0,0.0,0.0,92174566.031698
244,2019,WM,WM,AIRTR,PAPER,65.39,6027122552.702,1.0,1.0,6027122552.702,0.0,0.0,0.0,0.0,0.0,6027122552.702,0.0,0.0,0.0,0.0,92171930.764673
4433,2019,WM,WM,ELEC2,FOUND,13.61,5995295524.857,5.0,3.0,5995295181.985,0.0,341.833,0.0,0.0,1.039,5995295181.985,1.039,0.0,341.833,0.0,440506651.348788
7379,2019,WM,WM,FURNI,93197,28.76,5989491256.24,5.0,2.0,5989490785.82,0.0,470.42,0.0,0.0,0.0,5989490785.82,0.0,0.0,470.42,0.0,208257693.193324
10758,2019,WM,WM,MEDIC,PRINT,34.96,5981430472.728,3.0,2.0,5981430261.41,0.0,211.318,0.0,0.0,0.0,5981430261.41,0.0,0.0,211.318,0.0,171093548.991076
233,2019,WM,WM,AIRTR,NONME,63.35,5839947531.445,1.0,1.0,5839947531.445,0.0,0.0,0.0,0.0,0.0,5839947531.445,0.0,0.0,0.0,0.0,92185438.53899
4456,2019,WM,WM,ELEC2,MACHI,13.24,5833893278.914,5.0,3.0,5833892945.273,0.0,332.63,0.0,0.0,1.011,5833892945.273,1.011,0.0,332.63,0.0,440626380.582628
5061,2019,WM,WM,ELEC6,PULP5,20.01,5728524060.505,4.0,2.0,5728523827.449,0.0,233.056,0.0,0.0,0.0,5728523827.449,0.0,0.0,233.056,0.0,286283061.494503
263,2019,WM,WM,AIRTR,RAWMI,61.5,5668832587.485,1.0,1.0,5668832587.485,0.0,0.0,0.0,0.0,0.0,5668832587.485,0.0,0.0,0.0,0.0,92176139.633902
186,2019,WM,WM,AIRTR,FISHF,61.43,5662532889.942,1.0,1.0,5662532889.942,0.0,0.0,0.0,0.0,0.0,5662532889.942,0.0,0.0,0.0,0.0,92178624.286863
228,2019,WM,WM,AIRTR,NATU1,61.41,5660626393.989,1.0,1.0,5660626393.989,0.0,0.0,0.0,0.0,0.0,5660626393.989,0.0,0.0,0.0,0.0,92177599.641573
15104,2019,WM,WM,PUBLI,CONST,89.44,5555217781.124,2.0,2.0,5555217335.371,445.752,0.0,0.0,0.0,0.0,5555217335.371,0.0,445.752,0.0,0.0,62111111.148524
4959,2019,WM,WM,ELEC6,CERAM,19.3,5523940513.121,4.0,2.0,5523940288.388,0.0,224.733,0.0,0.0,0.0,5523940288.388,0.0,0.0,224.733,0.0,286214534.358601
170,2019,WM,WM,AIRTR,DISTR,59.47,5481652468.318,1.0,1.0,5481652468.318,0.0,0.0,0.0,0.0,0.0,5481652468.318,0.0,0.0,0.0,0.0,92175087.747066
7430,2019,WM,WM,FURNI,FOOD5,26.0,5413840907.746,5.0,2.0,5413840482.537,0.0,425.208,0.0,0.0,0.0,5413840482.537,0.0,0.0,425.208,0.0,208224650.297923
11248,2019,WM,WM,NATUR,CERAM,75.19,5405289273.979,2.0,2.0,5364700697.667,0.0,0.0,0.0,40588576.313,0.0,5364700697.667,0.0,0.0,0.0,0.0,71888406.356949
183,2019,WM,WM,AIRTR,FABRI,58.2,5364938901.051,1.0,1.0,5364938901.051,0.0,0.0,0.0,0.0,0.0,5364938901.051,0.0,0.0,0.0,0.0,92181080.774072
4405,2019,WM,WM,ELEC2,CROPS,12.11,5333689566.564,5.0,3.0,5333689261.529,0.0,304.11,0.0,0.0,0.925,5333689261.529,0.925,0.0,304.11,0.0,440436793.27531
4510,2019,WM,WM,ELEC2,RETAI,12.03,5302757395.532,5.0,3.0,5302757092.266,0.0,302.346,0.0,0.0,0.919,5302757092.266,0.919,0.0,302.346,0.0,440794463.468994
5028,2019,WM,WM,ELEC6,NAPHT,18.49,5293687427.6,4.0,2.0,5293687212.235,0.0,215.365,0.0,0.0,0.0,5293687212.235,0.0,0.0,215.365,0.0,286300023.126014
5026,2019,WM,WM,ELEC6,MOTO1,18.49,5291394140.749,4.0,2.0,5291393925.477,0.0,215.272,0.0,0.0,0.0,5291393925.477,0.0,0.0,215.272,0.0,286175994.63218
11354,2019,WM,WM,NATUR,REALE,73.48,5282773355.916,2.0,2.0,5243104757.506,0.0,0.0,0.0,39668598.41,0.0,5243104757.506,0.0,0.0,0.0,0.0,71894030.428906
15137,2019,WM,WM,PUBLI,HEALT,84.6,5254352400.035,2.0,2.0,5254351978.425,421.611,0.0,0.0,0.0,0.0,5254351978.425,0.0,421.611,0.0,0.0,62108184.397577
292,2019,WM,WM,AIRTR,WEARI,56.93,5247514047.354,1.0,1.0,5247514047.354,0.0,0.0,0.0,0.0,0.0,5247514047.354,0.0,0.0,0.0,0.0,92174847.13427
285,2019,WM,WM,AIRTR,TOBAC,56.72,5227990138.548,1.0,1.0,5227990138.548,0.0,0.0,0.0,0.0,0.0,5227990138.548,0.0,0.0,0.0,0.0,92171899.480748
5032,2019,WM,WM,ELEC6,NONF1,18.18,5203461622.313,4.0,2.0,5203461410.618,0.0,211.695,0.0,0.0,0.0,5203461410.618,0.0,0.0,211.695,0.0,286219011.128328
138,2019,WM,WM,AIRTR,ALUM1,56.2,5180818396.883,1.0,1.0,5180818396.883,0.0,0.0,0.0,0.0,0.0,5180818396.883,0.0,0.0,0.0,0.0,92185380.727456
11387,2019,WM,WM,NATUR,WOODW,70.19,5045826600.632,2.0,2.0,5007937246.768,0.0,0.0,0.0,37889353.864,0.0,5007937246.768,0.0,0.0,0.0,0.0,71888112.275709
195,2019,WM,WM,AIRTR,FURNI,54.38,5012287331.643,1.0,1.0,5012287331.643,0.0,0.0,0.0,0.0,0.0,5012287331.643,0.0,0.0,0.0,0.0,92171521.361585
271,2019,WM,WM,AIRTR,RETAI,54.25,5000494005.757,1.0,1.0,5000494005.757,0.0,0.0,0.0,0.0,0.0,5000494005.757,0.0,0.0,0.0,0.0,92175004.714415
10754,2019,WM,WM,MEDIC,PLAST,28.89,4943773569.174,3.0,2.0,4943773394.515,0.0,174.658,0.0,0.0,0.0,4943773394.515,0.0,0.0,174.658,0.0,171124041.854413
11376,2019,WM,WM,NATUR,TRAN2,68.52,4925844753.29,2.0,2.0,4888856348.869,0.0,0.0,0.0,36988404.42,0.0,4888856348.869,0.0,0.0,0.0,0.0,71889152.850117
143,2019,WM,WM,AIRTR,BASIC,51.89,4782671286.279,1.0,1.0,4782671286.279,0.0,0.0,0.0,0.0,0.0,4782671286.279,0.0,0.0,0.0,0.0,92169421.589497
10696,2019,WM,WM,MEDIC,FABRI,27.9,4773268933.215,3.0,2.0,4773268764.58,0.0,168.635,0.0,0.0,0.0,4773268764.58,0.0,0.0,168.635,0.0,171084908.000538
286,2019,WM,WM,AIRTR,TRAN1,51.55,4751586148.806,1.0,1.0,4751586148.806,0.0,0.0,0.0,0.0,0.0,4751586148.806,0.0,0.0,0.0,0.0,92174319.0845
11247,2019,WM,WM,NATUR,CEMEN,65.79,4729887537.135,2.0,2.0,4694370584.846,0.0,0.0,0.0,35516952.289,0.0,4694370584.846,0.0,0.0,0.0,0.0,71893715.414729
10653,2019,WM,WM,MEDIC,AIRTR,27.51,4708021163.951,3.0,2.0,4708020997.621,0.0,166.33,0.0,0.0,0.0,4708020997.621,0.0,0.0,166.33,0.0,171138537.402799
289,2019,WM,WM,AIRTR,VEGE1,51.01,4701780247.971,1.0,1.0,4701780247.971,0.0,0.0,0.0,0.0,0.0,4701780247.971,0.0,0.0,0.0,0.0,92173696.294276
1939,2019,WM,WM,CEMEN,REALE,60.02,4634793918.361,1.0,1.0,4634793918.361,0.0,0.0,0.0,0.0,0.0,4634793918.361,0.0,0.0,0.0,0.0,77220825.031006
